text; label; domain
Barang dikirim semua (lengkap) dan sesuai pesanan,, udah 2 kali beli disini, yang kemarin roknya tebel, tapi yang sekarang kok tipis? tembus pula,, tapi alhamdulillah nya nggak ada yang cacat & sesuai gambar, warna nya juga bagus,Untuk pengirimannya termasuk cepet, intinya barang sesuai harga; 1; fashion; 5
Alhamdulillah barang dah smpai, nggak nyangka rok plisketnya sebagus itu,,, nyesel order satu, kainnya tebal ndk nerawang... suka suka suka... makasih seller...; 1; fashion; 5
Behhhh daebak bangetttt harga murah tapi gak murahan, keren dehhh kalian wajib punya guysss ini bahan nya tebell teruss lipetan-lipetan plisket nya gede-gede percaya sama akuuu, tapi ongkir nya ke palembang rada mehong huhuhu ttus pengiriman nya agak lama keseluruhan sukak makasih kakak :); 1; fashion; 5
Bagus😍 udah langganan banget di toko ini. Alhamdulillah barangnya tidak mengecewakan, tapi maaf sellernya gapernah bls chat. Meskipun tanya stok sekalipun, tolong lebih ramah dong buat sellernya😡; 1; fashion; 5
Untuk harga segitu udah bagus si.. kain tebel.. tapi plisketnya kurang gimana gitu buat yg kain cerah. Tapi untuk kain warna gelap bagus. Potongannya mayung. Buat gamisnya dgn harga segitu udah oke lah. ; 1; fashion; 5
sesuai gambar, pengiriman cepat, seller ramah, bahan bagus bgt, tebel ga tipis, harga affordable! pokonya selanjutnya belanja disini lagi!; 1; fashion; 5
alhamdulillah barang sudah sampai tepat waktu bisa dipakai konsumen tepat waktu juga bahan sesuai harga motif sesuai gambar,makasih kakak,bakalan repeat order disini lagi dehhhhhh pertahankan kualitas dan pelayanannya yaa kak,makasihhhh sebelum dan sesudahnya; 1; fashion; 5
Puas banget kak rok nyaa tebel banget hrga murce dan warna nya cantik sesuai sama yang aku mau, next bakalan order lagi ah di toko ini gak pernah mengecewakan mau koleksi rok plisketmya dr toko ini ajaaa thksss kakakaaa; 1; fashion; 5
Bahan nya tebel.. suka, harga nya juga ramah di kantong 😂 sayang warnanya yang ku kira mocca kyak di gambar ternyata moca kayak torabika moca 😅 gpp lah alhamdulillah lain kali bisa beli lagi 🥰 pengiriman cepat sekali rekomendasi gaes 🤣; 1; fashion; 5
Lumayan tebel suka untuk harga segitu worth it lahh goodd job lanjutkan; 1; fashion; 5
Lebih dari ekspetasi😍.. bener2 super duper bagus banget bahannya,, hanya dengan harga 25rb udh bsa dpt rok dgn bahan setebal itu.. recomend banget👍pengemasan smpai dgn pengiriman jg kilat👍; 1; fashion; 5
Barangnya sudah sampai dengan selamat, bagus-bagus banget. Puas harganya juga murah dan pasti langganan dan rekomendasi banget. Suka pokoknya gak kecewa triamaksih.; 1; fashion; 5
Sudah ke tiga kalinya belanja disini dan tidak mengecewakan, terimakasih; 1; fashion; 5
Cakep sih..tapi kenapa kain nya beda2 ya😭...yang mocca sama army bahan nya agak tebel.. tapi yang dusty tipis... tapi gpp lah... oke lah buat harga segitu..ditingkatkan lagi ya kualitasnya...🙏; 1; fashion; 5
Adem bahanya,,, cuman kurang panjang,apa q nya yg ketinggian yaaaa, Tapi gpp tetep bagus mantap pokonya 👌👍👍👍; 1; fashion; 5
Alhamdulillah barang sudah nyampe bahan bagus tebel, harga murah, tapi agak ngatung di aku. Puas deh belanja disini. Terimakasih kakak ; 1; fashion; 5
bahannya tebel , tapi agak kaku ..  aku juga g berharap banyak untuk harga yang murah bgt ini .. ini mah udah lebih dari cukup banget .; 1; fashion; 5
barang sudah sampai,bagus bahannya adem nggak terlalu tipis jg..pasti diannakku soalnya belim dicoba..pengiriman cepet banget nggqk mengecewakan lah beli disini..terimakasih reseller terimakasih shopee...semoga makin jaya dech; 1; fashion; 5
Gak nyesel pesan banyak juga kualitas Ok, cuma masukan saja pengemasan terlalu biasa jadi kegores sedikit plastiknya sobek, tapi yg lainnya suka banget😊😊😊😊; 1; fashion; 5
Bahan roknya sesuai harga, namun rapih jahitannya, rample nya cantik dan lebar roknya sesuai...  thank kak.. Sukses selalu; 1; fashion; 5
Rok nya bagus, panjang nya simetris, saya beli 2, army dan dusty pink, yang d.pink lebih besar ukurannya daripada yang army, warna nya bagus dan lipatannya oke, kainnya juga tebel tapi yang pink katanya nerawang karena seratnya besar besar, jadi harus pake daleman panjang; 1; fashion; 5
Selalu puass dan selalu puas, pelanggan saya juga puas, terima kasih, semoga selalu menjaga dan meningkatkan kualitas; 1; fashion; 5
Bagus kak... udh ke dua kalinya order disini selalu memuaskan... thanks kak... pertahankan ya... biar jd langganan; 1; fashion; 5
Alhamdulillah. Roknya baguss. Sesuai dengan deskripsi. Sesuai pesanan. Kualitas sesuai dengan harga. Mau yang lebih bagus bahannya yaa cari yang kisaran 50k hehe. Tapi ini juga sudh cukup bagus kok. Maaf ya tdk saya ambilkan realpict roknya. Sdh dibungkus hehe. Tapi ini sudahrecommended; 1; fashion; 5
di keterangan bahannya hyget tapi aslinya pas dateng tebal ko gak nerawang saat di pakek,,lumayan lah dengan harga 25rban ; 1; fashion; 5
Bahannya tebel, ngembang bgt pas dipake, untuk yg badannya berisi malah keliatan lebih gendut. Tapi roknya bagus sih, cuma ga bikin badan slim; 1; fashion; 5
Produk mantull recomended banget. Cocok buat yang berbadan kurus, ngga terlalu over size, tekukannya juga rapih banget. Sip lah pokoknya😍😍 ayoo buruan dibeli nih guys. ; 1; fashion; 5
Bagus bahanya ngga nerawang sperti yg pernah saya beli.. Warna maron nya aga ke unguan tpi nggapapa aq suka.. Karet pinggang menurutku agak sempit..jadi agak begah kalo dipake lama.; 1; fashion; 5
bagus tebal bahannya bagus pkonya puas sukaa banget jadi pengen lagi; 1; fashion; 5
Halus tebal empuk nyaman adem ,warna sesuai bagus banget ; 1; fashion; 5
Roknya sesuai sama ekspektasi dan cukup bagus untuk harga segituu,keren kerenn; 1; fashion; 5
Pengiriman sangat cepat,  kemarin sore transfer paginya langsung sampai,, plisketnya yg mocca lebih kecil" dibanding plisket abu tua,, bahannya bagus,,  jahitan rapih,, ok bngt deh cuma saya lebih suka yg plisket abu tua,,  bakal langganan nih; 1; fashion; 5
Roknya bagus model payung, cuma agak kepanjangan kalau sama saya tapi bahan bagus, piyamanya juga bahannya bagus banget, untuk jilbab bahan agak tipis yg hitam langsungan agak kecil ya; 1; fashion; 5
Mantap banget bahan nya tebel ga gerah 😍😍😍😍😍 harga murah tapi barang ga murahan 🤩😎; 1; fashion; 5
Bagus bahannya tebel ga panas . Mantap dah ............... kualitas di atas harga; 1; fashion; 5
Harganya murah banget😭Rok nya bagus banget sist💕bisa muat sampe ukuran ibu ibu yang over BB ,soalnya lebar banget,dan masalah pinggang tenang aja,roknya karet gitu,jadi yang badannya kecil juga bisa pake kaya aku, terima kasih 😊; 1; fashion; 5
Bagus tapi ternyata tidak simetris ya sampingnyaa.. jd miring gituu. But overall oke lahh 👌; 1; fashion; 5
udah berkali2 blanja disini dan puas bgt  , bahan tebel ,lembut dan gak nerawang... best bgt pokoknya ; 1; fashion; 5
Yeee paketnya datang dgn aman. Jauh2 dari Jepara haha. Barangnya ok, bahannya juga ok, cukup tebal. Pengiriman standar lah. Thank seller. Next belanja lagi maybe. ; 1; fashion; 5
Ini sih bukannya bagus tp baguuuuss buanget 😭 😭 kukira kainnya tipis gitu soalnya harganya murah tp ini kainnya tebel bagus lagi 🙂🙂 🙂 cantik banget makasih seller ❤❤; 1; fashion; 5
Kualitas produk sangaaaaaaaaaaaaaaaaaaaaaaat baik,bahan sangat tebal,akan tetapi penjahitan rok yang di pinggir-pinggirnya kurang rapi. Harga sangat terjangkau dan kualitas barang sangat baik. Terimakasih sudah melayani pelanggan dengan dangat baik.; 1; fashion; 5
Bagus barangnya. jahitan rapi, kirimnya juga ceper. Kalau bahan sesuai sama harga. Tapi dengan harga segitu bagus banget👍; 1; fashion; 5
Okelah untuk harga murah bahan tebal, roknya lebar; 1; fashion; 5
Alhamdulillah barang sudah diterima dengan baik, bahannnya bagus dan sesuai dengan harga, jahitannya lumayan rapih, dan terimakasih abang kurir yang bersedia menunggu dan baik hati, terima kasih shopee tidak kecewa belanja ditoko ini; 1; fashion; 5
Bahan halus; 1; fashion; 5
Bagus banget ka roknya, suka yang warna hitam. Mokanya juga bagus tapi ukurannya beda dg yg hitam ka hehe Sukses selalu ka ; 1; fashion; 5
Bagus bahannya, warnanya cantik dan cepat sampai; 1; fashion; 5
Demi apapun cantikkk bangetttt ga kecewwa sihh ngelewatin ekspetasi akuuu 😭😭❣️; 1; fashion; 5
Cakep banget warna broken whitenya asli suka ☺☺☺ Bahannya lembut jaitannya juga rapi banget, pengirimannya juga super gercep sih kemaren pesen hari ini udah dateng aja!!!!!!!!!! Bakal repurchase lagi pastinya gak nyesel beli di toko ini, thank you!!!!!!!!!!!!!! ; 1; fashion; 5
Bahannya bagus nyaman jika dipakai adem juga, pokoknya best.. ; 1; fashion; 5
Cardigannya lucu manset nya juga bagus👍🏻di aku oversize banget pokonya suka, makasih banget😊; 1; fashion; 5
sesuka itu aku tu ama toko ini  ga sia2 temen ku ngirimin linknya . bahannya haluus gitu ga terlalu bau banget ; 1; fashion; 5
Sudah sekian kalinya ngeorder di sini 🙌🏻 harganya terjangkau 🥰 dan bahan cardigannya tebel 🥺 pengiriman nya juga cepat 🙌🏻🥰; 1; fashion; 5
bagus ibuku suka katanya bahannya enak dipakai dan warnanya juga bagus; 1; fashion; 5
Sumpah ini bagus banget dengan harga segitu demi apa rajut nya ga tipis terus juga oversize and pas di pake tu ga gatel bagus deh nyesel beli 2 tau gitu gua beli lagi nambah 🥰 🤗; 1; fashion; 5
Thank you so much sis, everything is beautiful. Hopefully the more successful, the more successful the business. Barakallah sis .; 1; fashion; 5
Cantik banget 🥰😘; 1; fashion; 5
Aslii cute banget .suka warnanya cantik deh jadi seneng bakal beli lagi nih; 1; fashion; 5
Warnanya cantik, bahannya gak bikin gerah karena agak tipis. ; 1; fashion; 5
Sukalah sama cardigannya, bahannya lumayan tebel warnanya juga cantik cantik, nggak nguras uang pastinya wkk; 1; fashion; 5
Bahannya ga terlalu tipis, warnanya juga cantikkk bgt 😍😍😍😍; 1; fashion; 5
Bahannya bagus beneran lembut tapi ga oversize cuma tangannya aja yg besaran tapi worth it sih untuk harga segini ; 1; fashion; 5
bahannya halus dan lembut; 1; fashion; 5
Bagus banget suka deh bahan asli rajut....................; 1; fashion; 5
bahan kainnya adem, lumayan tebel dan gak nembus dengan harga yg lumayan bersahabat. Size juga pas banget gak kegedean ataupun kekecilan. Untuk packing rapi, tapi cukup lama. Overall okeeeeeeeeeeeeeeeee; 1; fashion; 5
Warna sesuai gambar, bahan lembut , kualitas baik, produk original, harga terjangkau, pengiriman cepat; 1; fashion; 5
Bahannya bagus ga nembus, ga gerah juga kalo dipake,panjang tangannya ngepas,tapi dia lebar gitu,ga terlalu oversize juga aku bb 50, overall lumayan si, tengkyu seller; 1; fashion; 5
Bahan tebal bagus, adem. Semoga customer aku suka. Makasih yah kurir juga ramah.; 1; fashion; 5
Lembut banget rajutannya, udah gitu rapi juga. Makasih banyak yaa; 1; fashion; 5
Bagus bahan nya lumayan tebal dan tangan nya juga pas panjang nya; 1; fashion; 5
Bahan baguss, worth it dengan harga segitu, thanks seller; 1; fashion; 5
Barang bagus,kualitas bagus, bahannya juga enak,adem juga; 1; fashion; 5
Loocy cardy nya suka bahan nya yang pasti tebal dong ya, gak nembus. nyaman lagi makainya ; 1; fashion; 5
Bahannya bagus ga terlalu tipis, cuman untuk tinggi 158 keatas lengannya sedikit pendek, tapi gpp karena ini bahannya melar. Overall bagus semua😍  recommend pokoknya!😍 thanks seller..; 1; fashion; 5
bagus ibuku suka katanya bahannya enakk dan warnanya juga bagus tapi dia berharap panjang ternyata pendek yaudah lah gapapa; 1; fashion; 5
Suka banget...bahannya adem..lembut...packing juga rapih bgd..pengiriman pun cepat.. insya allah bakal order lagi disini..terimakasih🙏; 1; fashion; 5
bagus banget kakk makasih banyakkk yaa uuuu harga segini tapii bahan nya tebelll huhu 😍 😍; 1; fashion; 5
Warna nya sesuai gambar, bahan rajut nya baik gak terlalu nerawang dipakai, untuk berat badan 49kg tinggi 160 pas dipakai bagus; 1; fashion; 5
Cardigannya bagus banget..karna aku suka bahan rajut jadi suka banget  mksh ya..kurirnya juga sopan🥰; 1; fashion; 5
Bagus bangett cardigan nya, Dengan harga segini udah dapet cardigan yang lagi kekinian bangett, bahan nya juga worth it bgt sii ; 1; fashion; 5
Bahannya bagus nyaman jika dipakai adem juga, pokoknya best.. ; 1; fashion; 5
bagus banget, sesuai ekspektasinya deh, bahannya tebal harganya juga ga nguras kantong😂 pokok nya rekomendasi bgt buat kalian yg lagi pengen punya cardigan👍👍top markotop banget 💯💯 makasih banyak kurir dan ownerr👍👍 nanti saya bakalan beli lagi deh kalo ada rejeki 😊😊 ; 1; fashion; 5
Bagus bahan nya ngga ada yg cacat sedikitpun. Warna sesuai dan pengiriman cepat; 1; fashion; 5
Cakep banget warna broken whitenya asli suka ☺☺☺ Bahannya lembut jaitannya juga rapi banget, pengirimannya juga super gercep sih kemaren pesen hari ini udah dateng aja! Bakal repurchase lagi pastinya gak nyesel beli di toko ini, thank you! ; 1; fashion; 5
Cardigannya bagus, bahannya lembut.. 😍; 1; fashion; 5
Barangnya cepat sampainya, bahannya juga halus tebal,recomended banget, murah tp kualitasnya okee bangett 😍😍; 1; fashion; 5
bahan bagus,adem,jahitan juga rapih,top deh pokoknya 👍👍👍👍👍; 1; fashion; 5
rajutannya + jahitan rapi bgt... halus bgt bahannya; 1; fashion; 5










