text; label; domain; star
Genuine local set super fast delivery works as intended What more could one ask!; 1; tech; 5
product came sealed working well so far 3 pin plug SG set..; 1; tech; 4
Works well after restarting once; 1; tech; 5
Works great Just that the free movie trial is over May I check how to register the Google Chromecast warranty Thanks; 1; tech; 5
Super easy to use and set up User friendly as well Worth the money; 1; tech; 5
Very quick n fast as usual.. My 4th purchase.. Kekeke..; 1; tech; 5
delivery came super quickly and very easy to use; 1; tech; 5
Wasn't wrapped with any protective bubble wrap at all; 1; tech; 4
Highly recommended Reacived in good conidtion Receivex within 2 days Value for money .will buy from seller again if needed 😁; 1; tech; 5
I experienced “pop noise following by black screen while watching movie or youtube The screen back on after black out for 10 to 20 sec I am not sure if it's a bug with this product Let me know how to fix and what is the return policy?; 1; tech; 5
Tried and tested Legit product Works great Easy to use Received within 3-4 days; 1; tech; 5
First connection got issue then restart everything and problem solved the chromecast well so far; 1; tech; 4
Delivery was fast within 3 days of ordering.. haf yet to use the purchased products; 1; tech; 5
Good price the item is authentic gen 3. Speedy delivery order on Sunday receive on Tuesday morning.; 1; tech; 5
Ships fast and works as intended Good for sharing videos to your non-smart TV; 1; tech; 5
Item have arrived in a plastic parcel Some dents on the box but the item should be fine ( Have yet to test it out but am excited to do so thank-you!; 1; tech; 5
Genuine SG edition of Chromecast received in new condition with original 3-pin mains plug.; 1; tech; 5
Works great Extremely fast shipping and is SG set Using it plug into hdmi port and powered by the tv USB without issues.; 1; tech; 5
Quick delivery and well packaged Chromecast working wellness; 1; tech; 5
item recv in good condition and shipping is fast and efficient highly recommended chromecast working good; 1; tech; 5
Item is delivered fast and tested that it is working well.; 1; tech; 5
Super fast delivery and 3 pin sg plug nothing to worry abt here; 1; tech; 5
Cast perfectly; 1; tech; 5
2nd time ordered with 4units in total all are OK.; 1; tech; 5
Fast delivery and now can enjoy my netflix on my tv Excellent !!; 1; tech; 5
Received 5 days after placing order It is quite easy to set up/sync the device to the Tv with the instructions provided.; 1; tech; 4
Delivered within 3 days from ordering product well received and working (; 1; tech; 5
Super super fast delivery~~~i made the purchase yesterday night and I received it this afternoon 👍; 1; tech; 5
Bought on Friday received on Monday Thank you.; 1; tech; 5
Works well My second one Brand new Delivered right to the doorstep.; 1; tech; 5
Likely the chromecast is not a new set (can see stain on the top side) But adapter and power cable look new Still working; 1; tech; 3
Repeat order Fast delivery only took about two days to arrive.; 1; tech; 5
Item was delivered promptly and works well Received with thanks; 1; tech; 5
Decisive buyer Pleasant transaction; 1; tech; 5
Works perfectly!! Might repeat purchase if i need another one Thanks!; 1; tech; 5
Item received in good condition Highly recommended Genuine product; 1; tech; 5
Works well easy to set up and efficient delivery Would recommend.; 1; tech; 5
Product received in perfect condition Easy to set up Works perfectly; 1; tech; 5
Order received quickly works perfectly Very good deal pretty much the cheapest you can find thanks!!; 1; tech; 5
Ordered on Monday 10pm...received it on wednesday afternoon Impressed!; 1; tech; 5
Safely arrived in good condition wrapped carefully to prevent damage; 1; tech; 5
Delivery was very fast Received it within two days Item is working well; 1; tech; 5
Good buy and easy to set up; 1; tech; 5
Quick delivery Authentic product and works well; 1; tech; 5
Fast delivery Works well and am now already streaming music and videos from YouTube and Spotify!; 1; tech; 5
Works well as intended fast shipping and has the correct plug.; 1; tech; 5
Ordered on Monday 10pm Arrived Wednesday 6pm Extremely efficient!; 1; tech; 5
Fast delivery Product is good Satisfy with my purchase Considering to buy another one soon Thank you; 1; tech; 5
Affordable Product as described Got this as an upgrade from Chromecast 1; 1; tech; 5
Quick delivery and product received bnid; 1; tech; 5
Fast and efficient Product as mentioned; 1; tech; 5
Works perfectly fine All cables and power plug provided; 1; tech; 5
Brand new set feel great !; 1; tech; 5
Arrived very quickly and in good order It's working very well I like it very much.; 1; tech; 4
Great product 1 day delivery I love it.; 1; tech; 5
Second purchase Genuine product Fast delivery Highly recommend.; 1; tech; 5
Worth the money Easy to install and use :; 1; tech; 5
Genuine product Fast delivery I will definitely reorder.; 1; tech; 5
Received items in good condition Work like a charm; 1; tech; 5
Received the item in 2day Fast delivery Item works great.; 1; tech; 5
Item was delivered quickly and works well Thank you and well done.; 1; tech; 5
So cute and of good quality Going to get another if I see this again!; 1; tech; 5
Very fast and cute thermometer Gooooooooooooooooooood!; 1; tech; 5
Very tiny device Uses the very small batteries Fast delivery Found in my letter box.; 1; tech; 5
Good item just that it doesn't work with WiFi You need to connect with Bluetooth each time you want to see the reading on your mobile app.; 1; tech; 5
Small and cute Also very cheap and useful to check the temperature and humidity of the room; 1; tech; 5
Good product smaller than expected Able to fit into any box or any cupboard that needs a humidity gauge Don't have to check on it as the app tells u every reading and history Very easy to us; 1; tech; 5
Item serves its purpose hope it'll work well Thanks seller; 1; tech; 5
Delivery was quite fast item was well packed in a padded envelope Its working seems accurate Not bad for the pricr; 1; tech; 5
Fast delivery to mail box Bought during flash sale with cheap price! Quality nice small and compact sensors measure temperature and humidity Not accurate between two sensors show different +-3 digits Mi Home app can connect no issue but reconnection is delayed.; 1; tech; 5
Product was as shown Delivery time was acceptable Need to try out first to know whether it is working correctly; 1; tech; 4
Looks good Should have been cheaper Delivery was quick as shipped from China.; 1; tech; 5
Ordered on 9 Sept and received on 17 Sept at letterbox It Is super tiny size and working well; 1; tech; 5
Received the thermometer today and it works fine Thanks; 1; tech; 5
Delivered by SingPost in good condition after 1 week plus from order date Good quality product from Xiaomi; 1; tech; 5
Ordered on 9 Sept and received on 17 Sept at mailbox Lightweight tiny sleek design; 1; tech; 5
True to photo Working condition Thank you!; 1; tech; 5
